OrderID,BookID,Price
8124,3608,90
23561,2427,537
711,15103,1905
12439,16023,1132
19995,16611,553
11938,2425,1588
9629,17856,71
20263,15033,316
21045,17282,1199
16206,11467,941
12844,12876,572
19053,8768,283
5555,11871,1186
18265,2723,1080
14022,635,924
18141,8165,1655
24928,4931,1869
10803,4168,993
21023,5464,1325
19470,5596,1723
5479,14814,1425
9774,15055,1298
17241,15116,1885
24488,10474,598
17561,7415,1683
4751,330,787
4450,1868,55
8873,18811,940
6911,16518,1916
18392,14949,1391
3006,18774,864
18575,6529,1877
4860,4722,1236
8888,9342,949
4619,19218,1066
15053,11667,1438
4280,4794,477
17066,16064,584
24959,16262,1596
20390,390,719
12768,4076,1295
2850,13025,859
11886,19114,1436
23291,14766,700
21196,13143,1876
22405,10623,202
24427,174,609
4585,104,1626
4963,4249,1599
5171,1845,790
3653,224,648
7875,2795,870
18739,3765,1365
10626,15673,48
4890,15295,1330
20972,15345,1367
23520,8241,1652
8181,6860,1243
16582,13847,622
21171,18138,1329
12274,7719,259
6656,10778,1612
13711,6710,1380
15325,1368,813
23263,7407,1229
6948,7342,1393
9983,10784,867
11866,7931,924
20540,5052,270
16923,14007,332
7439,13906,1211
7326,13193,1277
5633,2745,1120
7415,17198,566
12058,13120,132
23244,2229,1942
22732,8582,964
2524,19936,1929
18059,11597,864
15699,14574,816
6305,7232,483
15154,12090,500
771,16380,95
6647,8091,1955
16083,7500,1149
2211,8959,1881
14962,11036,173
11999,3561,1160
6079,10897,223
9553,6921,1231
3527,19119,288
9027,19800,1687
3430,12823,1488
23534,11190,898
18028,5921,766
9890,2495,763
9227,5799,903
7932,1310,688
3108,17986,1649
14687,3531,1472
3891,14044,1527
5117,5777,465
9127,6727,1657
22647,18733,830
20272,9718,885
17564,3587,1318
8413,3014,317
10902,6427,493
17254,3992,1058
315,4746,1336
4104,10991,1849
18037,10584,1113
12645,14899,1009
6918,11998,1418
7365,13436,128
3952,9936,1818
10872,7536,1113
24899,11947,75
14438,12119,373
3033,638,1537
16335,16934,416
10313,200,1394
2403,13217,1087
24179,12732,1047
16215,3628,380
23177,19159,1588
18818,3109,795
22268,5656,423
18660,9700,1529
180,10706,1863
88,17046,1811
21133,7983,1264
6552,2054,802
20487,16743,1413
20164,14300,1165
22652,7016,674
11035,10431,1541
21657,6468,56
5745,2680,1271
4677,2880,983
11617,14213,231
2652,17811,1484
11606,16084,1912
17616,10651,993
19172,3056,596
2943,149,1777
1977,16635,577
19774,7996,1946
2255,7916,914
8668,17255,1118
18871,5193,83
19921,5059,1436
16207,16866,1240
1852,10024,1760
3865,2619,920
408,6092,1508
16310,7060,1149
17793,6879,698
22785,9999,651
10887,2464,890
24915,5283,1970
23923,1842,1099
23399,10871,500
1244,8081,243
10651,19724,715
3950,3093,769
11307,8447,1927
20053,5646,102
2483,1593,1042
22902,18709,1811
2326,15896,907
8619,8867,976
21725,2599,1271
21053,5140,313
15137,17008,1817
24335,6991,1332
7446,8776,1739
5565,3933,567
6344,1853,231
19505,15905,861
16698,3003,960
6607,14790,38
2249,10959,1059
6876,7136,1610
5492,10458,803
20742,17183,1562
1621,5490,1511
16630,6382,864
18532,14028,1953
11412,12474,481
21821,18770,1431
6683,11667,1438
6760,15528,1157
16746,1673,1160
14279,4209,912
6504,12833,1268
4187,5735,432
13663,5945,937
15603,13361,1039
8059,8086,724
17926,12135,158
20496,12432,1329
14720,16768,1282
9838,10404,1698
13755,5606,682
19170,14228,1428
10827,4119,1903
10611,10809,1131
6503,3305,105
5239,7558,1042
21908,15073,1451
24341,16286,1183
13004,2025,1134
3005,609,967
22597,17988,1955
20323,4533,522
10003,8635,615
9158,2518,1377
17924,8,1144
23194,7467,1136
16193,2689,1775
21131,7074,1866
22055,17924,131
21110,13727,1581
22860,3758,1368
2641,17075,1261
9712,4946,385
16983,2330,1388
662,9548,1620
18920,15751,282
15938,7765,675
14223,5828,1854
5106,11655,351
737,11235,562
24363,7011,345
5943,10204,1867
16070,18036,406
12648,491,23
21126,18141,544
16541,16603,1093
22513,17094,1780
13914,6693,1886
21308,4411,262
15531,19081,718
2332,17234,455
14838,12954,31
1803,10235,1661
16494,9407,1902
686,1957,351
936,5060,1566
11944,9754,753
22130,3524,1961
7725,6494,1555
8747,11911,1566
21469,12405,1226
1739,17655,665
22817,10797,525
24481,14525,691
8712,11010,615
16751,15783,345
7758,1802,234
13871,17041,1667
24007,14527,1901
21881,4687,1481
7602,10648,226
742,618,990
19582,14087,1010
24910,10717,692
9410,12446,1980
4730,2206,1323
5265,2901,676
18096,8499,894
10750,12439,571
23346,1471,767
19886,2078,595
1198,16920,898
8990,12486,1327
22440,15037,1799
24236,5150,700
175,6162,625
23428,12981,954
133,1412,1860
12871,15891,1331
20330,9340,407
21796,1773,650
18147,16961,1998
15314,3741,1410
6509,942,1824
22547,7596,58
13199,9444,1982
19934,15595,1542
6170,13483,561
19298,18670,1005
14818,11342,1382
4158,9683,980
18075,12387,605
10243,1947,1271
14801,6140,182
10394,15818,406
9549,18483,180
19786,10468,953
19243,3474,1854
21990,6786,329
8629,960,1519
19952,9663,887
221,3625,499
20136,13553,1831
12608,3280,692
23693,1605,1529
3068,19398,1617
6137,1266,1810
14755,13218,985
5235,16392,886
20968,6449,469
10919,6690,742
12973,6645,330
19483,11707,78
577,15367,1844
1729,17449,916
20287,16084,1912
16727,11001,1872
23632,17653,915
12058,786,1617
18226,3711,1028
5605,16025,1459
2865,16107,677
11893,15749,1375
378,13658,87
19044,10689,458
17022,9701,623
17378,1981,481
3749,4836,1440
17515,9141,1358
6199,5014,1484
18076,19725,597
24894,2733,312
3128,3665,1046
10040,19347,21
1319,15470,1684
19577,77,1653
15906,4378,884
23497,17034,855
9165,12932,422
12359,9686,1179
6961,13926,1453
10729,8220,693
6721,18795,924
10935,16572,1068
7769,14766,700
24748,10219,966
2282,4922,949
17288,3779,732
9154,7625,555
8173,1328,1723
19310,838,304
5277,1451,687
16879,5127,213
11298,19751,98
24601,10233,1245
2174,1653,1501
12782,17572,1525
6906,5710,466
10017,16539,1050
2519,3105,1080
17714,17078,973
24906,4757,1883
420,2851,1969
13332,14493,260
19122,9748,418
18951,13928,1540
6688,1196,1443
24573,18075,1459
5370,3646,118
23545,4801,1085
14461,10063,1514
5032,16761,337
19133,1614,1707
12930,15628,1447
12593,9884,609
9982,6349,504
23901,14896,825
169,16317,1703
17599,131,287
18184,13595,1740
16233,5440,859
22264,17004,1674
14711,16166,1142
17641,2224,138
7486,14747,1773
13265,8823,851
9421,12999,261
3355,8264,804
624,3006,685
12936,17002,141
15407,8302,1671
3121,8742,85
8286,11389,1552
11529,775,454
1793,195,1247
1148,2751,67
17649,15911,1255
10540,10664,655
10817,16689,721
1635,13303,1859
6306,6536,190
5669,10699,890
3718,12728,1916
4562,15033,316
2791,10512,1605
15101,2248,1422
11255,19202,1734
14973,3615,173
12396,9921,66
17027,19303,1093
14037,7663,967
22109,6509,333
20135,10048,717
17118,15926,263
3658,2309,1486
22785,16443,466
9516,13768,535
862,6042,1900
23521,14387,356
15730,15997,926
21440,17853,469
4640,13042,1668
3227,2133,352
24760,2864,1251
21680,8099,1523
1306,19422,795
12856,5268,541
19789,7680,565
14446,18331,1840
18601,9601,1618
15102,17713,313
23332,13617,1198
8291,8548,970
14445,11935,367
9197,10634,1436
19024,16580,111
23104,5861,611
11069,15968,1835
3733,15389,625
3521,17042,1359
4700,2408,1088
20671,15160,1591
19186,13201,217
2095,19716,100
18297,16140,1251
964,11980,1375
14065,569,86
4122,4932,1840
1935,11788,1846
7294,16779,1625
24861,12500,601
5817,14921,803
4062,15177,1216
5757,16846,1903
10778,3626,184
14169,7370,288
13736,10960,644
17699,5497,1476
15005,11338,1487
7379,17752,1225
16349,8064,105
22720,314,810
14205,17917,1278
11669,4828,1978
16291,4128,751
3453,16961,1998
23465,13078,1066
21679,19107,1529
18484,18764,1655
34,3689,1208
3734,13239,721
20937,12905,675
11159,17124,1993
11283,8245,1626
5843,6182,1302
5790,12911,1470
1078,1325,1779
20092,8473,95
11363,15249,466
18099,9824,1810
17336,19127,1746
22243,19664,750
13216,13759,870
8199,10023,1678
6713,10333,347
14900,3563,292
2903,58,1018
14009,1164,1599
22740,8489,79
20808,8190,1239
14053,17250,1577
9422,11191,829
21414,5364,440
4999,5837,1504
5004,15589,754
4000,9159,1686
20252,1470,1661
15699,17184,205
21048,15167,344
1306,2513,1910
6608,1521,786
8414,1914,567
416,100,638
4451,261,301
571,14631,414
8251,13538,468
4343,117,802
19270,826,1252
24563,11339,358
16067,15053,371
400,9831,62
8139,15603,1031
12676,6582,1014
22987,957,261
10515,14173,1295
22031,13761,511
2692,1489,1668
15385,3778,1610
10712,12573,709
13147,19729,1370
1720,3372,1294
10275,13542,1280
24357,14276,1322
16901,13568,1567
8997,10659,1728
21928,395,952
13815,1087,1285
24593,6208,1173
17022,5183,1369
24657,11998,1418
2880,12929,470
8667,8706,1925
17353,6872,1659
8786,6776,1454
3542,8327,1353
5019,2393,1458
624,12416,188
5978,15399,65
13153,18998,106
12434,29,844
11615,14311,1039
2470,3227,258
9657,12301,1896
1969,2790,312
19270,10810,1623
16559,12569,1226
5697,9066,1632
15334,10038,787
5073,6110,1317
5620,4639,1059
15784,5966,168
3846,573,429
22147,2521,1072
20422,17320,618
11528,18870,25
12580,17074,336
15776,13388,309
21419,2297,1632
11625,6115,1296
14674,6065,808
2118,16727,277
21522,2264,951
11391,3412,826
800,3753,881
23069,4250,1753
11966,2267,830
18655,10677,1445
13350,15458,274
19409,17770,1005
20109,4535,1376
24784,2542,1336
313,13399,447
15327,13196,1424
20253,7753,933
4939,7087,1090
24594,12611,189
2986,19259,1322
8646,14892,542
13148,19734,536
13658,8963,1221
7462,9213,338
14905,877,1532
16513,401,1560
4187,9915,661
22328,9888,936
9442,2771,625
7319,3653,331
11375,4012,1999
8832,4387,1756
9941,8993,1801
17611,13310,1005
16594,7380,484
18264,14713,1737
4903,4510,476
21877,18064,911
3067,14037,178
6818,12727,225
18788,12964,439
13676,18794,1382
24102,8815,166
19365,16649,845
2337,1734,1446
4335,14923,682
11211,885,718
8967,2960,95
14805,7887,440
19097,429,1403
3957,3319,1384
10333,5096,1927
2323,4167,1127
24935,8837,1681
13475,1981,481
16626,14170,225
8499,13471,172
2930,14074,1278
19355,398,1614
20503,18792,1118
19726,7538,663
17787,12598,1357
24618,17592,820
18128,5846,1191
10785,18436,1654
21069,11130,532
9795,7323,290
6318,5332,1559
7954,12634,1537
15599,18418,219
4931,2579,1188
18396,1275,1138
23407,401,1560
9266,8353,1736
1674,8278,180
19162,9361,1946
9434,9774,227
9579,17532,216
17505,7383,241
1794,4920,1788
17448,15783,345
11687,14295,678
17033,4682,1632
19473,1700,746
2715,17511,1234
23052,2219,1509
15720,19692,1208
10504,10374,787
23680,7156,1411
21832,5616,1328
21210,11634,618
6916,10632,1023
21908,885,718
6555,217,978
19649,9760,84
21033,4164,1163
8673,14488,1949
20583,949,732
16142,9401,573
18358,2273,737
14763,13644,745
16781,14270,198
6987,388,517
12837,6116,357
21247,5646,102
6676,2305,889
10192,3492,748
12833,14728,1887
23125,385,1044
2455,17019,1754
8987,12201,419
5268,13252,1620
5001,747,579
24574,9519,115
20331,19098,920
22793,7889,667
12005,6482,647
12612,13174,1485
1722,10143,751
14166,16695,1338
23396,4439,33
13049,16558,861
1985,14257,1510
382,14336,66
14906,7322,184
12547,4450,20
14672,5097,1228
10253,13179,1390
17785,7252,741
12800,17197,266
21388,2893,1467
11949,14993,1314
14762,15755,520
24989,19560,1430
18815,14475,44
8997,11356,1276
4697,6507,392
1228,1402,331
8190,18284,1108
2240,9301,1904
23349,10252,1971
6898,15094,1924
16507,8119,1489
16700,1371,1019
8803,18283,559
4038,1176,1591
13218,3593,1086
21629,15141,1003
21812,12918,1359
4397,9029,1477
18282,1933,881
21784,17997,1874
16423,9686,1179
20044,12533,1024
2155,5636,723
19453,14197,1173
8136,9835,1448
20136,5644,1504
20181,6067,1816
260,4474,275
15031,19184,691
2601,12705,1392
14238,16962,1295
10776,13518,1790
23074,15515,873
10066,4126,37
18932,15314,942
17068,19134,1949
18781,6708,325
7382,9312,1979
5143,3279,1779
6784,3034,822
6619,19229,1543
14256,13909,269
22863,7111,1296
24911,19009,418
12355,6532,929
22543,3449,420
3607,16551,288
20873,19599,1730
12821,16559,1504
13672,17943,2000
10269,14658,1722
3527,3568,1552
10668,11715,53
12546,12436,163
17728,17172,1760
325,18372,754
7795,13870,734
5361,3320,868
19239,12834,1050
4630,16542,306
12983,2271,1577
24716,7035,1059
14154,9763,1857
4383,870,1879
7503,9986,532
5352,13375,1895
4192,5617,51
8933,13987,1276
7648,7191,1417
23026,10847,438
8879,17162,476
3380,18884,1699
9010,12337,834
1300,8047,145
13842,7808,1166
8376,4978,1017
18340,16942,612
14425,17819,345
24247,3255,1578
11567,7559,380
20189,14962,809
22543,1429,1932
549,4476,1864
9905,12813,180
22421,12129,156
9238,12650,322
7489,8160,66
17353,12193,1145
10490,14655,1028
3635,12900,1670
16294,8125,1141
18413,7971,1688
5446,1917,914
14845,18754,1278
23079,1644,182
11816,16671,921
7031,16489,794
18515,16844,1389
14951,4501,885
15779,5682,971
1535,11775,1086
23857,4174,1437
8711,10633,1774
6772,13973,1711
16630,18900,346
3381,3588,1161
12795,12635,1149
192,2202,1324
23494,8787,1029
14329,10741,1051
2159,16020,1033
8867,4986,1021
1479,14026,1480
16497,11610,677
10675,624,190
702,12361,169
21174,17065,1600
15387,10525,1249
16578,4968,883
20439,17756,1511
3931,15823,1823
8459,10405,51
2973,16758,926
1685,7143,68
12506,11965,438
3167,13221,1362
15221,16660,1576
462,6603,1531
7859,4622,1706
5285,9558,1229
17526,12234,492
16425,4803,1558
13909,18873,288
14939,8424,748
11733,8407,1196
18568,1138,750
16654,19484,793
17805,10766,294
11501,12750,680
16927,10325,371
17947,12546,878
10739,16830,899
24526,12123,1826
22856,10635,1088
21192,11061,1928
8896,17701,633
18995,9242,1389
22126,10373,997
692,4731,1579
22412,7952,824
1059,15280,210
1902,1344,1151
1503,15181,1449
7516,19861,475
17769,17745,347
16503,9086,1707
23534,6965,1150
11694,16339,907
23019,5782,926
5677,1935,519
9676,10073,746
15547,18701,896
16729,3277,311
1424,12814,1628
11073,3735,1431
17076,2758,1151
17309,14568,1826
23487,11267,1944
13943,13130,706
21943,11254,794
19971,6877,1477
2567,3158,300
18689,16650,482
16173,10139,1846
14394,1502,572
8935,2095,1198
22661,17395,1967
9196,583,1826
17062,14353,154
15034,12607,1574
23535,10126,1576
3124,18539,323
21722,15492,986
21615,638,1537
5799,13315,1658
20213,8334,1851
23097,1063,1760
9995,3062,1386
5070,15720,549
9075,9673,1060
7073,228,436
24474,9195,910
2357,14615,1118
6388,10301,979
9919,11145,526
19997,3532,1511
14629,8320,966
20756,5186,1953
1351,6775,1058
24789,15951,1597
23683,12862,1565
4989,628,358
12597,6232,1506
4206,13412,384
24758,5617,51
15838,7674,216
74,11293,1880
15556,4791,828
4223,3078,1216
13520,15009,1738
3193,16409,119
20925,17780,919
22218,13001,313
15624,4767,432
16450,1372,1313
1143,15978,1162
20970,17638,363
10947,12873,704
3714,19612,1749
16354,11715,53
6596,16768,1282
1391,3572,1929
19326,18344,1265
2302,10277,1286
16174,9529,1055
15535,11427,1226
8809,16235,323
5069,16394,1164
14489,14640,1567
17552,4750,152
14612,8149,1180
18988,18224,923
16382,14021,595
3142,453,1886
21749,4837,874
22997,19710,918
4735,16936,369
3415,14451,1745
22652,16289,1044
4459,6454,1585
5813,9579,1204
4201,5476,547
1433,14808,686
10764,6098,1845
1959,19920,1132
21808,15670,1691
4216,9589,1401
11956,11276,456
24774,2153,825
10555,6098,1845
1652,3762,1761
18921,17377,561
16136,16800,278
14296,17125,524
12248,13236,195
23298,9410,340
5872,5083,552
16132,3814,822
20892,3916,595
677,13298,495
22460,15805,1761
14175,16382,192
5247,19849,465
16514,12201,419
24920,12714,78
14384,8064,105
21770,16033,1826
3235,16654,568
2651,13877,1828
14409,11510,695
1670,76,1756
7305,10407,1783
3270,5133,733
7089,7206,806
4001,5931,1729
9965,8112,1857
10717,14180,288
14866,2465,489
23818,9576,458
20073,18522,1704
12554,6418,660
784,17737,1164
22161,18122,88
565,4239,950
10130,19608,1254
24239,2905,1042
9505,10941,1502
19804,14302,1196
9953,15009,1738
24991,18777,1344
19167,8000,795
20446,11147,951
18463,16345,1728
23718,16667,732
6052,12524,412
4819,13295,1860
23760,14396,631
7968,13561,845
378,2125,47
2581,1573,436
3048,10234,21
2967,12217,1686
21577,11848,1140
10778,8116,1694
19063,13377,1932
5431,271,1755
5955,18100,1316
19862,13039,1631
13822,11149,1898
17290,12890,1177
18355,12228,769
7544,6524,1471
20204,17901,1013
10328,8139,1043
15014,1326,1102
3836,18689,666
9028,17384,633
11896,8439,87
7573,6140,182
23937,16148,1622
11714,14919,1799
2,17484,626
4974,18001,1302
13169,3692,1114
15816,18262,491
30,5340,1847
12211,17252,1836
17420,16699,794
14302,4772,680
18638,4037,553
16213,11449,1725
9649,14094,69
19403,19381,1920
18636,8906,1803
4506,14676,1034
1490,9130,826
10231,14495,32
8415,1166,1724
22382,12687,67
4261,2480,296
21132,19601,1596
5946,10530,51
23210,5502,28
8041,12898,1093
21921,6329,1553
7204,19299,1482
21634,11733,670
24826,6336,1183
5594,11356,1276
10528,5606,682
3169,7333,1824
5103,4000,1101
23577,425,1821
6553,14183,917
556,10541,25
13870,12637,256
13553,3105,1080
12556,13242,990
13884,6643,1134
2360,16533,1565
11638,10725,966
18037,188,120
6029,3695,271
23003,5103,28
24245,9438,376
8914,9890,1409
15280,2519,884
16949,1166,1724
18559,917,1411
6491,16243,500
8342,13942,1615
6023,13586,1732
15657,10768,108
16049,7853,153
14092,17394,1961
22822,4236,1933
13891,593,1105
7358,12385,1311
18199,18041,755
11266,2921,1943
14565,6006,1231
21633,1570,1083
18075,13726,1980
7076,17278,1273
24153,6795,1205
22990,6798,1304
17730,1559,263
2435,14545,1975
7957,19577,779
7394,11690,1296
13077,18575,284
1364,19145,1715
5693,6018,273
18548,321,129
17730,11111,401
23930,14616,1578
23022,544,1162
12162,1956,545
11657,15205,773
6226,5394,1771
8688,19284,1978
14886,12560,980
14488,16107,677
8361,12649,562
5472,2736,490
16778,10397,712
23163,4132,1911
1473,9301,1904
299,10069,1426
21543,15587,403
8332,14282,1523
7793,16638,1833
22642,1969,1330
17285,17982,756
6809,1916,1151
430,19167,479
11117,11022,1318
8120,7051,111
23081,5302,964
22083,17286,40
6493,9141,1358
391,14047,1605
12018,8481,130
13994,13634,1921
20122,4007,1380
23348,7341,1121
19639,19558,242
7815,9484,551
4877,3391,1743
18279,9116,371
18984,16533,1565
1417,16615,741
12898,2058,1819
11401,903,28
24588,4152,1762
3914,9356,1558
459,17302,1183
4250,6257,399
17540,1988,95
8514,13377,1932
2961,2771,625
24472,9041,1953
15090,7541,1885
16341,390,719
8584,19087,323
2565,15224,742
20843,5886,1791
21794,18922,478
24065,2589,1981
23371,7726,1972
12353,19573,1060
13916,4700,1667
23659,17314,559
11987,13774,1853
11669,13524,780
5340,12124,1051
12371,12920,785
5441,8820,646
17323,6212,61
23957,16386,1288
6335,11991,1173
7239,8336,594
17134,8438,520
6127,14683,1072
10107,2797,1484
7299,1347,1506
11581,19994,1690
24714,5433,52
23712,7027,363
7079,11410,1492
20058,5635,1858
5108,19604,542
22148,16706,701
18487,9961,808
3987,448,689
20447,2069,1495
13724,19462,164
23368,727,268
22448,19024,1544
11700,10049,1460
20839,17303,1136
8702,6162,625
4573,5743,270
21602,6330,166
7325,575,828
3268,2183,1883
22458,11793,349
18473,15564,1546
23387,5005,1550
24900,11562,1007
5107,15557,757
14599,3115,452
9185,12801,1348
14329,11260,894
22790,6741,150
12402,10129,1792
2130,10771,1019
2867,5995,287
745,11219,1492
21009,9937,1743
5370,16473,1787
6453,15772,1268
5501,13945,371
13620,7822,599
24891,13813,96
22418,9530,299
14762,10077,1652
10518,5129,706
7548,10052,1036
2630,19937,1149
20043,6427,493
16630,17882,545
11408,15335,1247
19820,18406,1362
13197,4805,367
1491,8782,861
12112,14023,792
13081,16643,1344
24078,15968,1835
7294,13425,1740
10741,6954,467
1461,19203,983
6510,1536,345
5808,11808,1061
9539,4701,692
5460,7657,620
20957,18518,1544
22424,13407,220
6646,11881,1322
13892,17232,1007
12574,13552,347
15493,11457,1803
13146,1991,407
3663,6042,1900
18715,4079,1530
10991,7599,1461
1781,7399,1211
19109,15580,240
21981,6931,1373
1918,17388,548
19405,9090,322
8563,639,1833
13712,11510,695
11506,13179,1390
307,18002,1497
14544,7058,1698
6583,1390,1911
6865,12841,1826
15595,14702,214
13193,19036,1919
6672,5876,917
19580,13705,1279
21376,10792,384
15240,14580,875
20218,10982,193
20496,8074,1955
20558,2764,916
11480,199,521
14468,5887,721
20047,7074,1866
13857,14126,1307
12268,19893,126
3829,10366,1386
1965,18252,69
18828,7467,1136
16401,2842,1366
2080,13467,1702
13978,17546,278
9399,7308,1734
2576,1592,751
6603,17282,1199
5526,4533,522
16502,13749,386
18666,4242,458
23180,13190,1428
11626,10765,515
24078,15976,587
13086,3340,726
6906,4938,121
19054,18713,938
2888,2693,152
14675,13882,959
19656,19443,567
14628,11341,886
16182,14406,1816
5082,8975,997
14098,7522,453
18972,7739,919
17538,19660,1603
23460,12726,779
23,2299,1702
21863,11950,1183
15262,10841,1543
15157,10709,407
19164,4654,174
517,5841,1420
23436,12303,688
4075,16724,1053
12839,6100,1347
6495,14672,750
3593,10507,484
22561,16275,1617
85,8969,214
20089,10407,1783
20074,8170,47
10042,2439,95
3051,2477,911
3540,9586,870
10346,6606,1401
22309,12254,708
8153,11597,864
12540,14547,437
24043,5311,819
6502,11654,1769
4534,6004,1251
15567,653,1804
12924,3618,399
6388,6804,1848
8122,15602,115
3128,9717,1922
3738,18534,1880
6766,19225,1462
20681,4027,823
17096,18952,687
7673,4062,260
3209,19669,1984
23596,10189,1437
5062,19696,1615
9942,18158,96
19076,11082,1373
9084,6669,1834
9164,1591,625
2396,14953,1247
24934,18165,592
12877,3435,1301
19391,3514,1219
15048,15055,1298
14280,18560,1961
23008,16122,182
11921,4871,85
3214,7147,476
14197,7939,1516
1626,10191,979
24758,8796,1564
24202,12016,1280
22707,5856,140
6232,17714,1426
23564,16208,672
2768,13961,925
16847,13549,46
21196,16397,1441
5484,15671,133
21849,12876,572
18518,19139,45
1962,16308,250
4272,13191,1604
22294,5683,799
13683,1052,1044
10303,3439,1927
23042,7753,933
1189,2954,452
4205,15584,1829
7313,374,227
20986,1606,831
1608,140,888
16642,15158,38
15780,3653,331
17081,10408,265
7208,3379,89
14786,7432,1094
19908,13383,1900
15306,19205,84
16462,16937,1723
5660,17526,1415
23664,3832,1458
12285,2836,1754
8016,9430,572
4348,16797,1937
21134,5091,840
8704,19744,1590
6475,9854,1981
6238,123,1572
7481,14212,1520
5936,3060,877
18295,2682,740
7973,5032,1424
24507,7902,1373
15,9230,94
20572,3878,1394
13728,10694,1470
5246,18443,1483
2459,10987,1455
14869,2866,1111
19191,13398,1925
19309,2244,1200
19638,9031,156
17076,19653,1280
22206,4567,1863
1581,2759,1660
19018,6119,848
23101,8483,1329
6972,15929,1666
1668,10609,1873
6579,3544,1890
5816,18849,30
9878,7873,1665
15963,17122,131
1512,4156,1407
23008,8917,909
1616,8811,1586
1733,6751,1876
9166,15087,1569
5296,903,28
23676,12300,1648
14758,8115,1585
20218,4078,1643
19150,3107,1685
11925,4193,585
21629,13019,266
16511,2592,729
20315,8347,792
21894,16578,1480
10338,14322,1512
17651,7352,1913
2384,9857,29
9896,19788,1030
5975,7864,1710
4219,12396,751
9045,11026,354
24573,8906,1803
18457,6188,616
22881,5326,1460
23567,19970,1932
7525,17332,449
13375,4919,1782
13912,16491,515
2458,3055,1174
14900,13538,468
7009,16555,847
19036,3642,556
15318,8635,615
22046,16702,1779
16979,10266,1486
21053,1000,493
5647,667,240
3915,13004,168
10904,9763,1857
19456,10568,1328
1346,10197,1650
10232,15922,772
7687,15811,1639
5700,52,137
4628,17249,1172
12727,1757,1392
4071,13473,213
3404,1698,1469
14701,3267,832
11851,15491,178
6910,2183,1883
2379,11201,136
23675,19530,553
19484,18640,625
5438,15407,1608
11292,13916,1842
10355,5770,636
6029,11121,1367
23563,16945,150
11764,297,172
10221,703,1189
22286,4389,468
15920,817,398
14089,12259,474
19264,12815,1913
1404,4492,1803
21153,13687,1125
15034,6857,362
8737,4752,1635
24087,12566,1609
2876,19875,1483
11465,9962,271
24096,9120,1480
9536,18411,290
5108,8029,488
13214,7261,453
7861,6812,594
16179,2058,1819
6499,12322,1051
19255,6537,602
1888,19304,296
14194,8314,820
13302,582,1708
21334,17616,1780
2947,4594,1232
20754,5085,1879
15788,15321,1719
8825,11250,1875
384,7926,1367
24144,2305,889
5259,16193,1160
21418,8415,1944
13579,11156,336
21244,15930,1281
12300,5806,1240
13652,11947,75
9801,11099,434
15971,19196,1251
10068,12780,662
8134,2344,56
4461,18728,454
12238,12358,1551
22251,243,846
14605,18987,1510
10076,11521,763
8863,9802,1723
16075,12808,448
8383,17226,1594
7189,3615,173
4375,12989,1485
15159,9522,1503
10097,16312,348
5049,10999,715
22539,12965,1082
10445,13937,1440
10849,2876,1384
17352,4383,219
1368,12310,94
10984,15655,196
7033,14840,1321
13839,13384,1248
19362,4964,1817
23946,19349,633
15635,9039,1770
14256,13164,536
24637,3146,57
12163,2082,116
20934,16089,1071
17515,19809,1290
19792,2631,1839
2027,9432,1610
1982,13961,925
9264,7358,1640
5188,7375,1469
2688,10992,576
8222,14370,1879
20416,17120,525
15572,9512,344
4582,5879,191
10129,15881,67
4602,9997,1130
21201,19243,814
23117,19583,1221
19876,4022,37
8733,13320,710
18581,1408,1072
5515,10069,1426
3628,58,1018
11657,9328,148
24019,4995,1264
11775,7337,1296
20563,2620,742
18596,15686,206
15818,6421,1886
15256,8395,821
15986,8756,295
9341,413,204
14002,13836,1964
772,4891,320
13378,2356,1557
7186,5569,1259
2698,17541,1498
12723,14260,590
24738,2937,1447
17444,1141,421
20445,5749,886
11484,17508,1230
24278,8811,1586
17665,14531,957
23247,3596,1810
11948,15855,1892
10098,5291,174
7754,15269,1537
21052,19322,539
7767,2031,1547
19216,17916,1788
18904,15682,1924
13711,10600,727
12669,2560,1408
4857,595,292
10679,16858,866
4924,13998,58
16155,11590,1276
12912,4396,488
18707,7414,1999
10955,1974,1893
3746,5646,102
24186,3344,678
20150,17239,1819
11115,17409,1356
9076,15876,599
21263,19781,344
17059,1481,1312
1815,12658,102
7782,11054,1552
20051,15566,947
4039,18887,992
16264,18683,331
2782,7690,1130
985,5759,1491
12816,2486,1178
93,3335,498
10543,10517,1171
12174,3550,1777
10592,372,1380
19742,857,1124
21995,16509,1753
1979,14025,1141
2811,8581,772
17330,1706,549
8074,1057,577
1852,19477,1749
6385,4686,1024
8595,13621,1724
15934,8915,1082
24358,6153,1763
21047,15221,1686
6640,5349,51
1125,11179,855
13212,4708,1242
2410,19617,1748
5203,18157,628
8740,4348,1575
20765,12117,1091
14871,11048,1226
387,18008,1750
17737,3470,1175
22952,8252,788
16143,10144,1847
15501,2431,1333
24709,10081,1814
21940,7340,980
17006,10751,1070
15970,12060,1856
12049,12116,1574
22706,18650,1358
12924,10296,984
458,13927,1226
5738,3387,1727
17195,4357,866
19359,5213,253
11905,15658,1602
8873,14412,1792
16395,8102,1833
20933,4877,1483
14847,1397,1002
76,3539,1071
18159,13694,119
15474,16021,1325
24525,6895,135
1874,14325,838
3474,1004,1417
7980,18229,657
420,12061,553
18037,5984,1563
2514,5768,85
5790,6057,681
20690,10355,251
13058,17930,1809
