AuthorID,PublicationID,Title,Genre,PublicationYear,Price
5,7,BookNum10458,Comic,1866,803
25,6,BookNum10459,Western,1852,586
15,18,BookNum10460,Western,1994,1722
4,12,BookNum10461,Mystery,1979,819
47,17,BookNum10462,Mystery,1928,334
48,1,BookNum10463,Fiction,1808,1952
40,16,BookNum10464,Mystery,1990,341
7,6,BookNum10465,Mystery,1893,792
2,5,BookNum10466,Horror,1971,1988
10,4,BookNum10467,Mystery,1967,898
45,6,BookNum10468,Historical,1893,953
11,4,BookNum10469,Historical,1992,298
28,1,BookNum10470,Fiction,1800,1001
3,10,BookNum10471,Western,1838,1016
37,17,BookNum10472,Children,1851,1875
46,19,BookNum10473,Western,1864,1651
37,19,BookNum10474,Thriller,1937,598
45,8,BookNum10475,Fiction,1916,876
42,17,BookNum10476,Mystery,1829,1365
18,17,BookNum10477,Horror,1994,1978
2,2,BookNum10478,Comic,1847,1161
16,17,BookNum10479,Western,1872,1638
13,8,BookNum10480,Horror,1949,1904
33,18,BookNum10481,Children,1929,1259
1,7,BookNum10482,Mystery,2012,1626
31,7,BookNum10483,Historical,1895,181
4,4,BookNum10484,Thriller,1875,568
45,2,BookNum10485,Horror,2017,873
7,16,BookNum10486,Thriller,1920,356
34,7,BookNum10487,Historical,1986,188
6,8,BookNum10488,Children,1989,1276
7,11,BookNum10489,Mystery,1919,282
12,13,BookNum10490,Western,1875,1935
44,7,BookNum10491,Western,1861,1551
18,8,BookNum10492,Thriller,1825,384
11,3,BookNum10493,Fiction,1973,1652
11,5,BookNum10494,Children,1900,1786
7,18,BookNum10495,Children,1928,543
21,2,BookNum10496,Comic,2011,227
8,11,BookNum10497,Comic,1864,983
15,9,BookNum10498,Horror,1916,337
24,19,BookNum10499,Horror,1906,1463
20,17,BookNum10500,Children,1828,217
3,6,BookNum10501,Western,1842,1173
18,13,BookNum10502,Mystery,2013,1061
1,12,BookNum10503,Fiction,1917,1594
24,7,BookNum10504,Thriller,1997,75
50,1,BookNum10505,Western,1882,1132
14,10,BookNum10506,Children,1836,1797
32,7,BookNum10507,Western,1903,484
9,17,BookNum10508,Historical,2020,734
18,14,BookNum10509,Horror,2006,344
46,7,BookNum10510,Comic,1920,1147
47,13,BookNum10511,Thriller,1969,870
43,5,BookNum10512,Western,1901,1605
48,5,BookNum10513,Children,1816,854
21,16,BookNum10514,Horror,1911,148
45,19,BookNum10515,Fiction,1896,1960
39,17,BookNum10516,Historical,1880,231
48,6,BookNum10517,Historical,1889,1171
7,6,BookNum10518,Comic,2020,141
5,11,BookNum10519,Fiction,1879,1217
48,1,BookNum10520,Mystery,1909,1804
1,7,BookNum10521,Thriller,1932,98
36,11,BookNum10522,Thriller,1866,265
25,20,BookNum10523,Children,1911,1836
43,13,BookNum10524,Comic,2005,568
15,10,BookNum10525,Comic,1823,1249
25,5,BookNum10526,Historical,1840,906
39,7,BookNum10527,Comic,1916,1497
42,19,BookNum10528,Horror,1958,526
8,8,BookNum10529,Horror,2003,1888
6,14,BookNum10530,Horror,1988,51
6,1,BookNum10531,Children,1949,20
28,1,BookNum10532,Mystery,1962,1746
23,5,BookNum10533,Children,1960,896
47,18,BookNum10534,Comic,1980,1233
35,13,BookNum10535,Mystery,1919,1918
29,5,BookNum10536,Horror,1939,1544
30,5,BookNum10537,Fiction,1959,1005
6,6,BookNum10538,Children,1895,406
36,5,BookNum10539,Comic,1822,161
8,15,BookNum10540,Fiction,1877,313
22,15,BookNum10541,Western,1966,25
20,9,BookNum10542,Comic,1861,43
48,1,BookNum10543,Western,1968,993
4,19,BookNum10544,Children,1883,1722
28,20,BookNum10545,Horror,1866,339
12,16,BookNum10546,Fiction,1814,1356
5,13,BookNum10547,Children,1806,1210
13,2,BookNum10548,Mystery,1820,952
18,11,BookNum10549,Horror,1831,1808
28,7,BookNum10550,Western,1953,1425
28,10,BookNum10551,Children,1873,1319
33,6,BookNum10552,Comic,1980,1863
13,14,BookNum10553,Comic,1856,1324
42,14,BookNum10554,Western,1814,450
3,6,BookNum10555,Western,1877,1428
45,8,BookNum10556,Children,1906,1284
42,20,BookNum10557,Children,1969,1161
38,4,BookNum10558,Children,1930,1956
5,8,BookNum10559,Fiction,2008,813
47,18,BookNum10560,Western,1944,974
16,3,BookNum10561,Horror,1825,669
37,19,BookNum10562,Fiction,1951,913
50,15,BookNum10563,Children,1810,1076
21,7,BookNum10564,Thriller,1913,1570
5,13,BookNum10565,Western,1908,1142
6,4,BookNum10566,Horror,1815,1201
14,4,BookNum10567,Western,1844,1426
32,14,BookNum10568,Historical,1928,1328
35,16,BookNum10569,Comic,1819,477
23,18,BookNum10570,Historical,1857,1365
15,12,BookNum10571,Horror,1946,1046
1,4,BookNum10572,Children,1862,188
33,8,BookNum10573,Historical,2007,787
39,17,BookNum10574,Children,1943,249
27,19,BookNum10575,Fiction,1969,745
21,6,BookNum10576,Horror,1963,1621
35,17,BookNum10577,Historical,1949,1607
32,11,BookNum10578,Fiction,1891,802
2,11,BookNum10579,Western,1919,1479
6,20,BookNum10580,Horror,1859,1411
29,7,BookNum10581,Mystery,1975,1372
21,11,BookNum10582,Children,1886,994
36,11,BookNum10583,Horror,1922,631
23,8,BookNum10584,Western,1926,1113
14,5,BookNum10585,Comic,1865,443
39,18,BookNum10586,Comic,1996,1907
36,1,BookNum10587,Children,1899,1289
40,9,BookNum10588,Mystery,1923,956
34,8,BookNum10589,Fiction,1902,1610
11,6,BookNum10590,Fiction,1906,1226
10,15,BookNum10591,Mystery,1824,994
11,2,BookNum10592,Western,2014,53
35,18,BookNum10593,Horror,1923,1437
2,13,BookNum10594,Thriller,1949,1630
11,19,BookNum10595,Fiction,1985,664
36,15,BookNum10596,Comic,1893,1926
41,8,BookNum10597,Historical,1853,1054
31,1,BookNum10598,Mystery,1872,1076
44,2,BookNum10599,Horror,1875,1468
2,13,BookNum10600,Historical,1955,727
17,5,BookNum10601,Comic,1843,401
42,9,BookNum10602,Historical,2013,1069
18,6,BookNum10603,Mystery,1852,1591
18,5,BookNum10604,Mystery,1929,1974
32,18,BookNum10605,Horror,1938,1618
26,1,BookNum10606,Historical,1908,1791
28,9,BookNum10607,Fiction,1960,1486
6,7,BookNum10608,Historical,1826,259
44,4,BookNum10609,Horror,1930,1873
10,19,BookNum10610,Fiction,1947,39
34,16,BookNum10611,Children,1883,1799
13,19,BookNum10612,Fiction,1839,184
3,13,BookNum10613,Western,1842,437
48,14,BookNum10614,Thriller,1922,1211
44,6,BookNum10615,Historical,1987,1470
46,17,BookNum10616,Comic,1837,701
9,4,BookNum10617,Fiction,1893,958
11,12,BookNum10618,Mystery,1986,1094
7,10,BookNum10619,Comic,1978,604
46,1,BookNum10620,Children,1904,1353
26,4,BookNum10621,Horror,1831,753
46,15,BookNum10622,Fiction,1863,425
15,7,BookNum10623,Horror,1877,202
17,8,BookNum10624,Western,1820,1663
5,18,BookNum10625,Thriller,1869,845
20,15,BookNum10626,Fiction,1803,208
44,10,BookNum10627,Comic,1950,188
28,2,BookNum10628,Comic,1939,763
3,19,BookNum10629,Comic,1848,836
32,18,BookNum10630,Fiction,1916,1565
30,2,BookNum10631,Comic,1956,990
27,15,BookNum10632,Children,1866,1023
4,5,BookNum10633,Western,1991,1774
31,1,BookNum10634,Historical,1929,1436
12,17,BookNum10635,Children,1836,1088
7,11,BookNum10636,Thriller,1961,202
24,17,BookNum10637,Thriller,2014,1544
3,13,BookNum10638,Comic,1951,818
18,17,BookNum10639,Mystery,1880,533
14,2,BookNum10640,Mystery,2005,634
9,16,BookNum10641,Thriller,1968,1955
3,1,BookNum10642,Historical,1895,459
33,14,BookNum10643,Horror,1841,506
6,14,BookNum10644,Fiction,1992,981
4,16,BookNum10645,Children,1947,1097
15,14,BookNum10646,Historical,1843,891
26,19,BookNum10647,Historical,1867,401
30,11,BookNum10648,Historical,1904,226
22,8,BookNum10649,Fiction,1870,87
31,9,BookNum10650,Western,1822,1542
17,7,BookNum10651,Fiction,1979,993
47,1,BookNum10652,Comic,1872,1726
4,13,BookNum10653,Fiction,1895,1496
41,12,BookNum10654,Children,1840,489
19,18,BookNum10655,Comic,1989,1292
6,6,BookNum10656,Thriller,2010,1313
13,2,BookNum10657,Comic,1927,1024
49,14,BookNum10658,Historical,1983,1105
27,16,BookNum10659,Comic,1918,1728
4,4,BookNum10660,Western,1828,1714
27,10,BookNum10661,Horror,1828,1000
42,11,BookNum10662,Horror,1950,330
24,6,BookNum10663,Thriller,1807,240
15,1,BookNum10664,Historical,1867,655
15,13,BookNum10665,Children,1971,1883
2,7,BookNum10666,Western,1825,1548
12,2,BookNum10667,Horror,1972,1419
30,7,BookNum10668,Children,1809,819
47,1,BookNum10669,Horror,1867,1060
50,20,BookNum10670,Mystery,1908,80
20,14,BookNum10671,Thriller,2006,1115
31,19,BookNum10672,Comic,1930,1816
41,18,BookNum10673,Western,1900,1153
23,17,BookNum10674,Horror,1854,564
46,5,BookNum10675,Historical,1850,377
40,16,BookNum10676,Thriller,1862,1488
17,9,BookNum10677,Historical,1944,1445
49,3,BookNum10678,Historical,1991,1289
47,7,BookNum10679,Children,1954,588
13,18,BookNum10680,Fiction,1959,1255
31,5,BookNum10681,Western,1944,217
44,10,BookNum10682,Fiction,2012,1935
3,7,BookNum10683,Thriller,1957,1901
23,8,BookNum10684,Fiction,1831,489
45,9,BookNum10685,Children,1901,863
24,20,BookNum10686,Horror,1949,61
47,8,BookNum10687,Fiction,1916,353
22,16,BookNum10688,Western,1816,1282
5,12,BookNum10689,Horror,1894,458
32,17,BookNum10690,Mystery,1976,969
18,7,BookNum10691,Western,1917,840
48,7,BookNum10692,Comic,2014,22
2,2,BookNum10693,Western,1923,1362
6,8,BookNum10694,Comic,1949,1470
42,5,BookNum10695,Children,1893,1226
33,9,BookNum10696,Western,2006,1874
3,12,BookNum10697,Fiction,1850,971
13,18,BookNum10698,Children,1815,1697
35,10,BookNum10699,Thriller,1896,890
40,17,BookNum10700,Fiction,1988,109
2,19,BookNum10701,Children,1823,1083
40,11,BookNum10702,Mystery,2012,1986
3,12,BookNum10703,Historical,1836,1059
6,15,BookNum10704,Children,1893,1904
45,11,BookNum10705,Western,1955,146
7,7,BookNum10706,Thriller,2021,1863
40,1,BookNum10707,Children,1801,1588
33,1,BookNum10708,Comic,1931,235
4,17,BookNum10709,Western,1954,407
24,6,BookNum10710,Mystery,1966,1936
8,16,BookNum10711,Fiction,1883,468
16,2,BookNum10712,Thriller,1857,711
49,15,BookNum10713,Comic,1820,732
21,4,BookNum10714,Fiction,1892,1627
46,18,BookNum10715,Mystery,1868,1094
47,2,BookNum10716,Fiction,1835,1876
25,2,BookNum10717,Thriller,1843,692
27,20,BookNum10718,Comic,1900,1139
47,17,BookNum10719,Comic,1851,999
43,14,BookNum10720,Fiction,1814,749
40,15,BookNum10721,Western,1917,573
29,10,BookNum10722,Historical,1833,1393
33,1,BookNum10723,Comic,1914,541
6,19,BookNum10724,Horror,2008,1085
20,5,BookNum10725,Horror,1825,966
44,2,BookNum10726,Historical,1842,1149
49,9,BookNum10727,Mystery,1961,1121
36,10,BookNum10728,Fiction,1941,1509
12,17,BookNum10729,Western,1939,706
3,16,BookNum10730,Horror,2013,1875
47,5,BookNum10731,Fiction,1868,1604
16,17,BookNum10732,Western,1843,364
10,1,BookNum10733,Thriller,1994,1052
40,20,BookNum10734,Fiction,1906,1431
38,19,BookNum10735,Fiction,1941,208
50,18,BookNum10736,Historical,1961,1865
14,15,BookNum10737,Fiction,2018,1541
8,9,BookNum10738,Thriller,1822,93
24,6,BookNum10739,Comic,1859,1886
23,17,BookNum10740,Comic,1895,1467
27,2,BookNum10741,Mystery,1976,1051
6,1,BookNum10742,Historical,2021,1487
2,19,BookNum10743,Mystery,1910,1523
19,10,BookNum10744,Horror,1941,138
38,8,BookNum10745,Children,2004,681
5,15,BookNum10746,Historical,1959,934
38,6,BookNum10747,Historical,1986,1926
46,17,BookNum10748,Western,2018,369
26,13,BookNum10749,Historical,1895,1511
13,7,BookNum10750,Historical,1981,1660
9,17,BookNum10751,Historical,1807,1070
39,14,BookNum10752,Horror,1863,534
48,12,BookNum10753,Children,1838,1613
13,19,BookNum10754,Western,1997,529
13,17,BookNum10755,Western,1963,1888
11,18,BookNum10756,Western,1869,617
6,14,BookNum10757,Mystery,1891,236
39,18,BookNum10758,Fiction,1858,39
39,4,BookNum10759,Mystery,1822,1750
8,1,BookNum10760,Western,1804,550
2,2,BookNum10761,Thriller,1837,1616
11,6,BookNum10762,Western,1990,1487
37,13,BookNum10763,Western,1990,989
11,1,BookNum10764,Fiction,1993,868
20,9,BookNum10765,Western,1968,515
24,19,BookNum10766,Fiction,1846,294
33,16,BookNum10767,Thriller,1847,847
35,15,BookNum10768,Thriller,1822,108
36,12,BookNum10769,Comic,1954,118
26,11,BookNum10770,Western,1973,1398
14,16,BookNum10771,Fiction,2016,1019
37,12,BookNum10772,Horror,1958,1471
16,11,BookNum10773,Fiction,1907,266
34,20,BookNum10774,Horror,2021,401
9,3,BookNum10775,Western,1872,1337
12,5,BookNum10776,Horror,1969,1333
18,10,BookNum10777,Western,1849,1021
15,8,BookNum10778,Thriller,1902,1612
13,8,BookNum10779,Thriller,2001,326
47,18,BookNum10780,Western,1804,689
45,4,BookNum10781,Horror,1914,87
5,12,BookNum10782,Historical,1897,1605
26,6,BookNum10783,Children,1939,1639
45,10,BookNum10784,Historical,1833,867
17,10,BookNum10785,Historical,2000,1473
20,12,BookNum10786,Mystery,1805,486
15,9,BookNum10787,Western,1820,593
21,20,BookNum10788,Children,1914,94
6,4,BookNum10789,Western,1920,1945
22,7,BookNum10790,Fiction,1837,1202
17,2,BookNum10791,Mystery,1858,776
29,18,BookNum10792,Historical,1891,384
43,18,BookNum10793,Western,1865,579
44,19,BookNum10794,Western,1812,1883
37,8,BookNum10795,Fiction,1875,309
49,18,BookNum10796,Western,1845,1101
35,17,BookNum10797,Horror,1871,525
37,9,BookNum10798,Western,1967,1732
33,11,BookNum10799,Thriller,2016,1444
30,15,BookNum10800,Western,1803,1941
47,7,BookNum10801,Historical,1964,1960
39,11,BookNum10802,Thriller,1925,1065
21,20,BookNum10803,Children,1947,567
48,8,BookNum10804,Thriller,2004,522
34,1,BookNum10805,Thriller,1822,1336
8,4,BookNum10806,Historical,1918,1872
40,14,BookNum10807,Thriller,1811,183
32,18,BookNum10808,Historical,1981,1561
45,13,BookNum10809,Mystery,1809,1131
11,19,BookNum10810,Children,1996,1623
25,10,BookNum10811,Historical,1947,1496
12,1,BookNum10812,Comic,1800,713
49,15,BookNum10813,Thriller,2003,1697
35,8,BookNum10814,Thriller,2001,1263
17,18,BookNum10815,Historical,1865,1538
15,12,BookNum10816,Historical,1832,968
50,7,BookNum10817,Thriller,1820,739
36,12,BookNum10818,Western,1814,533
19,10,BookNum10819,Mystery,1942,1457
19,9,BookNum10820,Thriller,1974,1944
28,14,BookNum10821,Thriller,1963,1213
49,10,BookNum10822,Historical,1860,1151
37,14,BookNum10823,Mystery,2003,427
33,3,BookNum10824,Horror,2006,1765
36,9,BookNum10825,Fiction,1848,1849
21,1,BookNum10826,Mystery,1947,1676
45,16,BookNum10827,Children,1835,1334
47,11,BookNum10828,Thriller,1868,657
23,5,BookNum10829,Historical,1905,295
4,8,BookNum10830,Western,1980,462
39,9,BookNum10831,Thriller,1956,740
21,10,BookNum10832,Mystery,1893,1720
19,17,BookNum10833,Thriller,1810,649
45,3,BookNum10834,Comic,1915,1337
28,14,BookNum10835,Fiction,1896,1976
27,10,BookNum10836,Mystery,1933,577
29,3,BookNum10837,Fiction,2016,606
16,10,BookNum10838,Horror,1837,50
48,3,BookNum10839,Comic,1905,1348
16,14,BookNum10840,Western,1818,1256
35,5,BookNum10841,Thriller,1874,1543
4,20,BookNum10842,Mystery,1902,770
17,17,BookNum10843,Children,1945,1895
49,12,BookNum10844,Horror,2013,1645
3,17,BookNum10845,Comic,1990,604
32,16,BookNum10846,Horror,1968,725
3,16,BookNum10847,Children,1823,438
37,16,BookNum10848,Historical,1935,68
10,6,BookNum10849,Historical,1869,1498
49,4,BookNum10850,Comic,1868,1763
11,17,BookNum10851,Mystery,1915,703
23,19,BookNum10852,Western,1995,1826
14,4,BookNum10853,Thriller,1947,1998
19,1,BookNum10854,Fiction,2021,1132
14,16,BookNum10855,Mystery,1872,1404
14,20,BookNum10856,Thriller,1819,1169
29,15,BookNum10857,Comic,2013,959
34,15,BookNum10858,Horror,1911,1271
15,8,BookNum10859,Horror,1874,1229
14,17,BookNum10860,Horror,2020,1720
15,5,BookNum10861,Historical,1909,1979
48,15,BookNum10862,Historical,1906,794
35,18,BookNum10863,Historical,1839,1164
14,10,BookNum10864,Thriller,1950,915
48,11,BookNum10865,Historical,1842,1526
8,11,BookNum10866,Mystery,1821,1329
11,5,BookNum10867,Comic,1976,900
45,6,BookNum10868,Historical,2008,137
25,6,BookNum10869,Thriller,1846,1008
12,6,BookNum10870,Thriller,1904,1346
36,2,BookNum10871,Horror,1888,500
22,18,BookNum10872,Children,1836,680
1,11,BookNum10873,Thriller,1882,564
21,11,BookNum10874,Thriller,1826,1713
47,10,BookNum10875,Western,1855,1160
40,20,BookNum10876,Children,1884,893
2,4,BookNum10877,Historical,1993,1685
7,2,BookNum10878,Historical,1894,345
2,15,BookNum10879,Fiction,1906,1425
24,8,BookNum10880,Horror,1851,847
36,14,BookNum10881,Mystery,1818,1737
38,16,BookNum10882,Horror,1984,1496
37,4,BookNum10883,Western,1818,1132
1,5,BookNum10884,Children,2010,845
34,13,BookNum10885,Mystery,1862,845
16,2,BookNum10886,Comic,1949,1581
36,11,BookNum10887,Horror,1949,1511
26,8,BookNum10888,Mystery,1846,1185
27,13,BookNum10889,Mystery,1988,1321
37,19,BookNum10890,Mystery,1954,1306
24,1,BookNum10891,Western,1858,1408
27,15,BookNum10892,Historical,1932,238
31,5,BookNum10893,Thriller,1817,1488
10,18,BookNum10894,Fiction,1970,1699
34,13,BookNum10895,Mystery,2022,787
43,5,BookNum10896,Horror,1860,460
41,16,BookNum10897,Thriller,1987,223
44,20,BookNum10898,Children,1880,442
25,3,BookNum10899,Historical,1988,141
47,13,BookNum10900,Horror,1907,66
7,10,BookNum10901,Thriller,1941,1936
21,15,BookNum10902,Thriller,1980,992
42,18,BookNum10903,Historical,1838,698
31,15,BookNum10904,Horror,1977,1555
10,18,BookNum10905,Thriller,1918,435
35,6,BookNum10906,Thriller,1806,671
32,3,BookNum10907,Fiction,1901,1293
10,16,BookNum10908,Comic,1932,535
32,18,BookNum10909,Children,1984,702
1,15,BookNum10910,Western,1913,1878
33,10,BookNum10911,Thriller,1993,709
40,1,BookNum10912,Horror,1883,424
45,5,BookNum10913,Mystery,1969,52
25,1,BookNum10914,Comic,2021,1184
20,5,BookNum10915,Western,1844,1207
4,8,BookNum10916,Horror,1853,466
24,9,BookNum10917,Children,1972,1004
4,9,BookNum10918,Horror,1943,983
29,8,BookNum10919,Mystery,1841,383
34,8,BookNum10920,Comic,1857,1073
44,17,BookNum10921,Fiction,1960,524
29,19,BookNum10922,Thriller,1924,241
7,8,BookNum10923,Horror,1914,1834
37,15,BookNum10924,Thriller,1950,394
46,10,BookNum10925,Western,1880,367
11,4,BookNum10926,Comic,2005,1096
40,15,BookNum10927,Thriller,1830,1017
46,14,BookNum10928,Fiction,1932,243
39,2,BookNum10929,Children,1922,1585
19,3,BookNum10930,Historical,1923,1395
15,18,BookNum10931,Horror,2019,989
27,5,BookNum10932,Historical,1822,1373
41,16,BookNum10933,Historical,1924,704
31,3,BookNum10934,Mystery,1916,1119
27,2,BookNum10935,Historical,1868,590
37,5,BookNum10936,Mystery,1864,510
31,18,BookNum10937,Horror,1994,593
30,7,BookNum10938,Horror,1926,739
9,18,BookNum10939,Mystery,1846,522
13,1,BookNum10940,Historical,1816,1732
21,13,BookNum10941,Mystery,1819,1502
47,8,BookNum10942,Mystery,1808,781
7,11,BookNum10943,Horror,2022,640
11,3,BookNum10944,Horror,1941,344
18,11,BookNum10945,Thriller,1896,920
48,18,BookNum10946,Mystery,1946,1912
13,16,BookNum10947,Western,1916,430
31,4,BookNum10948,Historical,1844,43
47,4,BookNum10949,Thriller,1904,1997
14,1,BookNum10950,Fiction,2010,1300
2,9,BookNum10951,Horror,1821,1041
39,5,BookNum10952,Horror,1826,1091
43,2,BookNum10953,Comic,1900,92
12,18,BookNum10954,Fiction,1888,1420
44,1,BookNum10955,Mystery,1909,665
5,6,BookNum10956,Western,1899,86
7,19,BookNum10957,Comic,1810,1132
7,8,BookNum10958,Children,1820,163
2,14,BookNum10959,Historical,1991,1059
42,8,BookNum10960,Mystery,1900,644
34,14,BookNum10961,Fiction,1888,906
15,5,BookNum10962,Western,1962,932
1,19,BookNum10963,Western,1860,1084
13,6,BookNum10964,Mystery,1950,239
9,18,BookNum10965,Comic,1859,1256
16,10,BookNum10966,Children,1999,719
26,20,BookNum10967,Comic,2004,672
10,19,BookNum10968,Horror,1851,1580
30,5,BookNum10969,Mystery,1866,323
12,12,BookNum10970,Thriller,1916,286
23,10,BookNum10971,Fiction,1954,1360
12,19,BookNum10972,Comic,1963,242
48,13,BookNum10973,Comic,1957,1312
1,4,BookNum10974,Western,1905,949
16,14,BookNum10975,Comic,1943,1231
2,10,BookNum10976,Western,1934,1759
20,5,BookNum10977,Historical,1943,910
47,10,BookNum10978,Comic,2016,309
46,5,BookNum10979,Mystery,2003,932
30,19,BookNum10980,Western,1936,1540
19,5,BookNum10981,Horror,1920,306
12,14,BookNum10982,Fiction,1886,193
46,15,BookNum10983,Horror,1831,1498
34,12,BookNum10984,Children,1863,1616
46,20,BookNum10985,Horror,1906,734
6,3,BookNum10986,Comic,1920,1664
46,5,BookNum10987,Fiction,1943,1455
9,13,BookNum10988,Historical,1831,1132
23,5,BookNum10989,Thriller,1871,195
15,12,BookNum10990,Fiction,1892,1141
38,20,BookNum10991,Historical,1899,1849
33,1,BookNum10992,Mystery,1919,576
42,3,BookNum10993,Mystery,1942,263
43,6,BookNum10994,Historical,1875,1793
43,13,BookNum10995,Children,1983,1832
44,8,BookNum10996,Historical,1825,1776
7,3,BookNum10997,Comic,1819,692
48,10,BookNum10998,Western,1886,1260
19,20,BookNum10999,Thriller,1921,715
43,10,BookNum11000,Western,1917,221
22,18,BookNum11001,Western,1917,1872
10,16,BookNum11002,Historical,1914,539
43,2,BookNum11003,Horror,1997,1503
40,4,BookNum11004,Fiction,1854,269
29,2,BookNum11005,Comic,1912,1771
22,4,BookNum11006,Fiction,1941,1081
21,16,BookNum11007,Comic,1996,256
36,10,BookNum11008,Fiction,1898,886
24,10,BookNum11009,Thriller,1864,1373
16,14,BookNum11010,Children,1927,615
46,16,BookNum11011,Children,2004,1730
16,5,BookNum11012,Mystery,1908,140
34,12,BookNum11013,Mystery,1939,592
2,4,BookNum11014,Mystery,1959,1073
35,4,BookNum11015,Mystery,1853,1113
44,8,BookNum11016,Mystery,1872,162
24,2,BookNum11017,Western,1899,1068
34,20,BookNum11018,Fiction,1988,574
44,9,BookNum11019,Comic,2018,147
19,2,BookNum11020,Children,1976,1013
20,11,BookNum11021,Fiction,1975,1787
16,9,BookNum11022,Western,2014,1318
12,6,BookNum11023,Historical,1903,963
10,18,BookNum11024,Thriller,1885,877
9,15,BookNum11025,Western,1961,329
35,10,BookNum11026,Thriller,1958,354
41,4,BookNum11027,Thriller,2010,1419
21,4,BookNum11028,Fiction,1841,109
47,19,BookNum11029,Comic,1908,571
50,8,BookNum11030,Historical,1948,265
8,10,BookNum11031,Comic,1955,565
7,12,BookNum11032,Fiction,1910,88
1,12,BookNum11033,Western,2006,665
4,4,BookNum11034,Children,1851,1661
32,14,BookNum11035,Fiction,1951,1776
47,18,BookNum11036,Horror,1993,173
48,5,BookNum11037,Horror,1931,1141
18,12,BookNum11038,Children,2019,1615
14,13,BookNum11039,Fiction,1934,1477
31,12,BookNum11040,Historical,1950,150
18,18,BookNum11041,Children,1962,77
37,9,BookNum11042,Comic,1803,1679
7,15,BookNum11043,Children,1936,727
27,15,BookNum11044,Children,1986,946
20,8,BookNum11045,Children,1963,126
47,2,BookNum11046,Children,1972,1970
17,15,BookNum11047,Historical,1847,1935
21,18,BookNum11048,Historical,1889,1226
11,5,BookNum11049,Historical,1892,629
29,10,BookNum11050,Fiction,2015,1292
40,14,BookNum11051,Mystery,1889,1417
29,15,BookNum11052,Comic,1830,662
12,12,BookNum11053,Horror,2001,847
50,9,BookNum11054,Fiction,2004,1552
27,7,BookNum11055,Horror,1995,121
27,20,BookNum11056,Thriller,1808,47
4,6,BookNum11057,Mystery,1974,1455
45,9,BookNum11058,Historical,1902,1182
2,9,BookNum11059,Western,1824,503
36,18,BookNum11060,Children,1923,1638
9,18,BookNum11061,Comic,1979,1928
32,4,BookNum11062,Comic,1944,972
42,2,BookNum11063,Children,2011,841
39,3,BookNum11064,Western,1834,215
45,5,BookNum11065,Historical,1957,243
19,8,BookNum11066,Western,2019,70
31,19,BookNum11067,Children,1827,1798
46,19,BookNum11068,Fiction,1949,1706
3,3,BookNum11069,Historical,1812,1484
20,8,BookNum11070,Thriller,1998,576
11,16,BookNum11071,Mystery,1906,50
2,19,BookNum11072,Horror,1962,482
16,13,BookNum11073,Mystery,1910,326
48,19,BookNum11074,Fiction,1832,559
45,9,BookNum11075,Western,1887,889
22,18,BookNum11076,Children,1916,1600
43,8,BookNum11077,Children,1934,799
23,19,BookNum11078,Thriller,1864,511
30,20,BookNum11079,Horror,1891,1534
35,16,BookNum11080,Comic,1965,1744
26,16,BookNum11081,Western,2008,819
32,6,BookNum11082,Historical,1842,1373
14,20,BookNum11083,Horror,1869,872
29,10,BookNum11084,Horror,1851,152
15,18,BookNum11085,Thriller,1869,1626
43,6,BookNum11086,Thriller,1991,171
6,10,BookNum11087,Horror,1973,1747
28,18,BookNum11088,Horror,1947,984
40,8,BookNum11089,Historical,1937,20
13,1,BookNum11090,Thriller,2021,237
24,16,BookNum11091,Children,1895,1088
3,8,BookNum11092,Thriller,1950,784
38,10,BookNum11093,Horror,1931,70
33,18,BookNum11094,Comic,1869,846
9,15,BookNum11095,Horror,1980,635
42,18,BookNum11096,Children,1893,143
37,1,BookNum11097,Children,1853,263
11,12,BookNum11098,Mystery,1874,833
8,7,BookNum11099,Thriller,1812,434
26,9,BookNum11100,Comic,1958,308
21,7,BookNum11101,Comic,2004,141
18,12,BookNum11102,Thriller,1941,757
43,5,BookNum11103,Fiction,1893,1590
9,11,BookNum11104,Horror,1937,870
28,3,BookNum11105,Horror,1882,502
21,16,BookNum11106,Thriller,1902,862
42,14,BookNum11107,Historical,1838,167
44,11,BookNum11108,Comic,1800,1869
26,10,BookNum11109,Thriller,1876,1446
30,13,BookNum11110,Children,1862,149
43,7,BookNum11111,Horror,1812,401
14,4,BookNum11112,Horror,1958,1414
28,19,BookNum11113,Comic,1854,235
17,6,BookNum11114,Comic,1864,408
14,16,BookNum11115,Horror,1839,1074
6,15,BookNum11116,Comic,1847,449
49,18,BookNum11117,Comic,1974,1615
5,9,BookNum11118,Children,1956,1960
35,20,BookNum11119,Thriller,1800,1682
25,8,BookNum11120,Fiction,1977,889
4,8,BookNum11121,Mystery,1996,1367
2,10,BookNum11122,Children,1830,829
9,9,BookNum11123,Western,1898,310
37,19,BookNum11124,Horror,1931,1357
32,10,BookNum11125,Fiction,1854,1403
25,9,BookNum11126,Children,1849,1849
48,4,BookNum11127,Fiction,1804,1491
30,3,BookNum11128,Children,2018,1635
37,9,BookNum11129,Historical,1840,1772
26,5,BookNum11130,Children,1904,532
36,19,BookNum11131,Western,2004,1368
6,9,BookNum11132,Thriller,1980,640
35,7,BookNum11133,Historical,1911,886
20,19,BookNum11134,Comic,1932,1281
19,18,BookNum11135,Children,1949,555
