CustomerID,OrderDate,total
17769,2022-10-03,1855
10873,2022-02-19,8094
14415,2021-03-23,652
3665,2022-11-03,2559
14758,2021-08-01,5546
14800,2021-02-03,4826
7639,2022-11-15,1820
4564,2021-11-09,4506
11860,2022-10-09,2388
10576,2020-01-04,5929
18130,2021-02-17,3210
8013,2021-09-08,4455
8100,2021-12-17,5284
19710,2020-07-30,3317
6563,2022-08-13,3633
5619,2020-11-27,3964
16185,2021-04-13,2980
19777,2021-06-08,3085
16706,2020-02-28,5325
2733,2020-05-09,570
7988,2021-01-26,3888
8941,2022-02-24,1353
8374,2022-10-14,6273
19201,2022-07-18,6001
647,2020-10-05,6646
12312,2022-01-30,683
7309,2021-02-09,3312
18818,2022-07-18,3544
6556,2021-08-06,4687
7160,2021-05-12,4305
5471,2022-10-16,4185
7223,2020-07-11,1626
379,2021-03-30,4995
7648,2022-10-12,1135
10272,2021-02-01,5808
19196,2021-02-12,4281
2129,2020-11-09,3598
13571,2021-05-29,5759
3719,2021-09-24,6591
16261,2021-12-07,8923
8514,2020-10-14,5174
11087,2022-12-22,3576
16961,2022-02-05,3855
14047,2020-01-28,2212
19951,2020-04-24,8704
1139,2022-09-07,3148
6668,2022-01-17,1714
14617,2021-04-23,2016
11173,2020-01-22,5385
15864,2020-07-16,2341
16799,2021-01-03,9653
19952,2020-07-05,7876
11228,2020-09-27,2038
17681,2020-01-28,1495
14354,2020-03-25,4089
13183,2021-10-17,6381
12523,2021-09-16,8692
9490,2021-06-14,3117
15446,2020-04-27,2540
14557,2020-10-13,10185
6474,2022-08-03,5173
3074,2020-11-18,2825
16448,2020-08-04,4114
13375,2022-02-10,5726
6485,2022-07-23,580
8616,2021-11-07,5161
17198,2022-02-14,347
13824,2022-04-18,5274
1472,2020-06-16,3002
4179,2021-04-22,3533
17675,2021-09-23,2896
14927,2022-05-06,1860
8750,2022-07-17,5940
16540,2022-10-16,6913
13488,2021-02-21,2708
5315,2021-08-21,2105
14084,2022-02-01,3483
14594,2021-07-31,3173
6742,2021-06-20,4097
16025,2022-01-03,6674
3874,2020-03-24,1345
19329,2021-03-20,4669
3464,2020-09-13,7344
7588,2021-08-31,2322
10798,2022-07-30,3609
6963,2022-06-18,3919
15485,2022-12-14,2878
10126,2022-11-21,3595
16635,2021-05-08,6694
6030,2020-03-11,5300
16878,2021-02-28,10336
6729,2022-08-10,1286
10682,2022-11-30,3430
292,2020-03-24,1279
9274,2021-10-14,5854
16699,2020-12-03,6013
604,2021-04-15,9642
18797,2022-12-24,7620
596,2021-08-04,4543
701,2020-02-19,2307
7525,2021-06-18,3126
534,2020-04-16,5918
7485,2020-12-05,1980
15184,2022-05-14,3740
9007,2021-05-17,3854
7056,2022-09-25,1848
19780,2020-12-09,4477
17779,2022-04-03,1731
1633,2021-03-25,6989
14130,2020-09-24,4456
13265,2021-02-14,4995
4312,2020-11-05,5640
1819,2020-02-22,422
2968,2022-05-29,1062
14354,2022-08-14,4737
4635,2021-04-25,6051
9170,2020-12-09,7195
12745,2022-01-27,3515
18782,2020-04-21,3322
4337,2020-06-30,6732
15831,2022-11-20,4223
18267,2022-04-25,5432
6792,2020-03-01,1399
7484,2021-01-07,6620
1138,2022-09-19,7473
19532,2022-03-14,5490
11391,2022-01-05,3769
3466,2020-01-06,1938
15284,2021-09-06,7014
6431,2022-10-24,2004
18779,2020-02-02,1993
6598,2022-08-27,594
7690,2022-07-02,5707
6615,2022-11-16,6404
3803,2021-06-25,5007
1587,2020-12-31,5839
1734,2020-04-30,4433
4701,2020-03-19,2634
16203,2020-06-15,3210
17716,2021-07-01,4572
12003,2021-08-02,3863
10296,2022-09-23,6136
5847,2020-12-09,3506
4305,2020-06-14,6114
1300,2020-02-13,2254
15033,2020-12-08,3289
17856,2020-03-10,7609
12721,2020-03-18,6089
8865,2021-06-04,1187
19358,2021-10-21,12057
3515,2020-04-24,7223
4381,2021-12-22,3196
13303,2022-08-15,1372
13510,2020-06-25,6329
14725,2021-12-19,1336
12295,2021-10-16,5458
12729,2020-10-03,1468
7408,2020-03-20,8368
3696,2022-06-24,6222
2629,2022-04-20,5101
11414,2021-09-12,3390
4789,2020-01-30,4775
5353,2022-11-05,3836
8687,2022-11-05,4849
5416,2022-06-26,5651
6866,2022-06-07,4617
1571,2021-11-08,3395
12165,2022-01-28,5112
15926,2020-04-23,3612
4228,2021-01-12,4250
176,2022-12-27,3999
12091,2020-08-22,2496
15908,2022-01-02,3942
13556,2021-09-05,2967
12308,2022-03-28,2765
2066,2020-01-31,1940
14361,2020-05-02,5857
3864,2022-12-28,3660
10029,2022-11-21,2875
3026,2021-03-12,5193
12465,2020-03-02,2043
11381,2022-06-14,5259
11797,2021-12-30,1736
8288,2021-01-10,7395
1764,2022-01-07,1311
15735,2020-02-15,5020
11993,2021-07-21,2258
1883,2022-03-28,3289
11476,2022-12-01,7037
3317,2022-02-24,1844
12682,2020-10-06,7295
17706,2020-10-24,5283
11589,2021-07-20,4747
12774,2020-10-09,6924
2767,2022-04-02,3525
9596,2020-10-07,863
17322,2022-05-28,3078
12417,2020-04-24,2716
3409,2021-10-31,4094
14218,2020-12-30,2351
5932,2021-01-23,3243
19954,2022-10-17,4971
19197,2021-06-22,3676
2869,2022-09-24,3234
4591,2020-09-05,7480
16230,2021-01-23,1934
11169,2021-12-30,7599
5237,2020-01-27,271
19739,2020-09-27,1564
3548,2022-09-24,3170
13730,2021-01-08,4359
197,2021-03-09,2364
14309,2020-11-14,8177
2696,2020-09-05,6880
6229,2022-05-22,2810
12102,2021-08-03,3922
5862,2022-05-13,8448
19740,2021-10-15,4751
16920,2022-05-19,2211
12125,2022-02-11,3289
8713,2021-11-26,6318
4568,2020-06-13,5261
12470,2020-02-29,6870
10264,2022-11-01,4056
5370,2021-08-05,3910
15241,2021-02-09,2671
955,2022-02-02,2753
11198,2021-11-27,4785
3711,2020-06-14,3788
19444,2022-01-22,1599
9707,2022-01-12,2641
11677,2020-04-30,1493
12293,2022-12-19,4049
7888,2022-11-29,5362
2240,2020-02-08,4861
13812,2020-02-04,1855
16640,2020-04-19,69
1384,2020-10-09,4834
3450,2021-01-21,2366
3245,2020-05-31,1938
10400,2020-09-15,5293
4773,2020-03-21,6343
6798,2020-09-25,6995
12574,2022-04-05,7211
11877,2021-12-20,4715
18152,2021-03-05,7029
14734,2021-09-30,3884
10806,2020-06-26,2506
10910,2022-02-26,3868
11978,2020-09-14,967
3143,2021-12-18,3690
19580,2022-07-19,3133
12074,2020-05-09,3982
17371,2020-05-09,4238
12866,2020-09-28,3036
2989,2022-06-20,4402
9474,2021-01-23,4661
7466,2022-03-07,1132
1509,2021-06-18,5958
5411,2021-10-07,5883
16094,2021-10-06,4083
2586,2020-08-31,1198
16333,2020-04-14,1911
5549,2022-04-12,1848
7364,2021-12-16,4318
15827,2022-03-24,2374
12346,2022-12-03,4899
17226,2020-04-29,4388
7914,2021-09-10,2904
18190,2020-08-14,3930
13296,2021-09-19,2470
5858,2020-12-19,1501
5926,2020-03-31,4788
6353,2021-09-28,4300
5695,2021-08-21,3791
2443,2022-10-12,5607
9395,2021-06-18,657
3791,2022-04-08,4632
9173,2021-08-05,1514
8346,2021-05-16,4701
19485,2021-12-27,3920
15683,2020-11-23,4248
5294,2022-04-24,2279
15911,2022-01-10,9360
11858,2022-03-14,3984
8915,2022-04-25,2525
5894,2022-02-18,6261
18618,2021-06-20,5109
19412,2022-09-18,4433
728,2021-07-05,601
3452,2020-06-01,6456
10905,2022-07-22,5467
19347,2022-06-12,6376
9091,2022-01-08,2277
16562,2020-09-14,6098
5266,2022-11-30,1876
12563,2022-04-14,2806
1201,2022-11-27,3726
9386,2022-08-18,9320
10472,2022-07-11,4086
1126,2020-05-28,2695
16900,2020-01-11,3896
16756,2022-01-19,5102
10783,2020-01-13,6879
8654,2022-06-05,2355
12654,2021-04-15,2568
9580,2020-01-04,2304
5685,2021-06-07,3875
18830,2020-09-15,3459
17343,2020-10-26,2470
2585,2020-05-16,3513
9074,2020-05-22,1260
1576,2021-05-27,6536
172,2020-08-23,6610
17513,2021-12-25,1993
15816,2021-12-13,3186
2931,2021-12-16,3996
4795,2022-03-30,6797
17206,2020-01-01,3079
17783,2021-12-25,1670
2728,2020-05-20,6452
4428,2021-08-19,3514
622,2020-08-18,3713
10673,2022-12-16,2459
13618,2021-12-29,8572
19125,2021-11-07,3889
10442,2021-07-12,1861
17635,2020-02-08,3158
18484,2020-06-06,2016
659,2020-09-12,5345
2974,2021-05-07,4088
3834,2021-04-22,5724
18457,2022-09-18,4301
4942,2021-09-07,2813
7191,2020-08-01,6135
15200,2022-01-26,4519
14125,2022-08-06,1873
3247,2021-07-31,6802
2252,2022-04-19,6106
10464,2021-05-25,3144
15115,2022-05-02,1297
2143,2020-02-24,6930
18281,2020-02-08,4300
1722,2022-01-06,3608
1145,2022-04-07,4043
11510,2021-11-11,4928
4823,2020-09-07,2415
15855,2021-08-11,2140
17427,2021-09-07,3757
19882,2021-02-21,8233
18965,2021-03-15,2399
7352,2020-12-04,1397
16287,2020-03-23,4833
13582,2022-11-02,8306
7958,2021-12-12,1525
18406,2021-08-11,4224
289,2021-08-21,703
7603,2020-07-28,2998
12997,2020-11-08,6946
18502,2022-06-27,6070
1218,2022-01-06,8145
14644,2022-03-13,3876
6214,2021-01-28,1740
8651,2020-05-22,3854
16925,2020-05-10,1486
1210,2021-10-03,3302
7057,2020-12-20,1943
6775,2020-10-02,3383
19134,2021-04-11,4879
4986,2022-04-15,1210
11798,2022-11-22,2186
17641,2020-06-24,3674
19430,2020-11-30,2941
5338,2021-02-19,2573
10759,2022-11-26,7379
2649,2021-01-05,3776
13266,2021-03-31,2273
8761,2021-10-15,2669
3411,2020-11-26,12862
16735,2021-09-29,6125
13531,2021-07-25,4601
6373,2021-05-28,7434
6506,2022-10-27,6015
1047,2020-05-06,2321
6793,2020-09-21,7028
16977,2022-05-18,3223
1851,2020-02-20,4733
14789,2020-10-03,4977
3025,2022-07-07,4345
1362,2020-03-13,3498
10203,2020-06-28,3080
11776,2022-03-26,5260
1583,2022-11-14,3553
13377,2020-11-15,1994
1985,2021-01-14,929
19577,2022-03-18,3688
10618,2020-07-25,4626
14283,2022-07-05,8884
10066,2021-02-22,4445
2081,2020-05-13,2586
9756,2021-06-07,7595
827,2021-06-23,6479
17386,2022-12-29,3170
8343,2022-04-12,6838
3013,2020-11-30,6100
8741,2020-12-03,3103
13233,2021-12-02,1342
3265,2021-04-09,3723
16492,2021-05-02,4001
3051,2021-06-20,1460
15356,2020-11-12,3589
14630,2020-03-31,3758
3774,2020-11-22,2243
143,2022-01-07,3225
7207,2022-05-22,6460
1646,2022-10-04,4581
13776,2021-04-06,5369
730,2021-09-25,2800
3625,2021-01-26,6406
6052,2022-12-05,3717
1579,2022-07-27,1597
2060,2020-08-22,5023
2319,2021-11-18,2742
8892,2022-07-25,3159
3945,2021-04-05,3148
8692,2021-04-11,3942
15002,2021-12-22,5060
7898,2021-06-13,1338
16216,2021-08-27,6092
371,2020-12-03,2811
12108,2020-08-01,4249
4845,2021-09-27,5173
2086,2021-02-01,6872
3870,2020-04-06,1595
11942,2021-10-15,7405
16010,2020-10-16,2030
3968,2021-09-29,5691
9952,2020-09-30,5141
7286,2022-09-09,2297
3306,2021-05-29,4433
14926,2021-02-03,3033
2946,2022-04-20,1875
2520,2021-10-06,2409
10091,2021-05-06,8024
6642,2021-02-15,5151
18860,2022-05-31,3025
12305,2022-03-31,4535
4648,2022-09-30,5716
8753,2022-03-29,3929
965,2020-02-29,3922
17728,2022-11-18,3031
16322,2020-06-13,4533
9119,2020-01-11,4648
14607,2020-09-13,1734
17291,2022-08-26,2291
5010,2020-04-04,2711
477,2020-02-10,443
13490,2020-06-19,4029
3804,2021-03-09,6626
17653,2021-06-21,5749
455,2022-04-10,1375
4332,2021-07-16,4873
1100,2020-10-04,5757
19362,2021-02-12,1969
15527,2022-07-03,4817
7810,2022-07-08,906
4957,2020-07-11,2456
13152,2020-10-08,2666
15269,2020-04-10,3374
4765,2020-12-19,1266
5802,2020-08-12,4510
16873,2022-05-31,4589
5621,2020-02-29,172
9457,2022-02-05,3383
17293,2020-05-05,7007
17853,2020-10-24,7213
15817,2020-12-04,4795
8308,2020-01-02,5303
13093,2021-10-17,3825
870,2021-06-23,8028
18057,2022-04-03,5845
1053,2021-10-22,969
9800,2022-02-10,6924
1427,2022-03-31,5469
19280,2020-04-28,2892
4567,2020-08-03,7193
6872,2021-04-30,3818
19353,2020-11-28,2847
8283,2021-02-26,3168
1769,2021-07-11,7625
9696,2022-10-13,4762
1832,2022-12-19,338
5225,2020-06-28,1438
19267,2022-11-15,4766
7345,2022-07-20,4926
8587,2021-06-26,854
12194,2021-06-21,3184
10796,2021-05-15,3861
12725,2021-10-29,3387
7140,2021-11-02,1247
18877,2020-06-22,6680
3110,2022-08-14,2080
557,2022-11-10,6745
6306,2020-02-03,4614
13882,2022-07-14,1515
6,2021-09-14,2198
9173,2022-06-24,3760
13998,2021-11-16,4984
14875,2022-05-22,3422
18370,2020-08-02,1663
7514,2020-07-31,4468
3503,2020-06-16,6584
4453,2022-10-04,1382
5304,2021-04-17,2808
17524,2021-01-15,7374
17082,2021-01-07,1798
4724,2021-05-31,4027
7830,2021-08-31,1637
17788,2022-04-23,6075
18279,2021-01-31,2260
764,2021-12-18,3366
13016,2021-07-03,1644
9933,2022-03-11,4633
15074,2022-04-07,7782
14355,2022-01-23,963
2953,2021-04-22,3804
16382,2020-04-28,5727
5950,2022-08-26,5694
4663,2020-01-28,5433
15134,2022-08-16,2776
779,2020-11-08,2541
3273,2020-11-20,4233
2782,2020-06-25,5765
18452,2020-05-21,1115
1068,2022-10-20,564
11261,2022-02-18,7026
13920,2021-03-14,8802
9510,2020-02-15,3410
19616,2020-05-08,5601
16161,2021-08-12,1399
10457,2022-05-15,2898
8752,2022-10-24,3856
335,2021-06-11,5186
19076,2021-03-19,2927
972,2020-12-24,2351
15224,2021-05-01,1963
864,2021-12-09,3897
6835,2022-01-21,931
16028,2021-10-28,2165
18082,2021-03-13,2359
19352,2021-01-12,1822
1290,2021-03-14,935
10184,2022-05-01,1730
11552,2022-03-30,4286
4313,2021-07-04,4842
1356,2022-02-12,927
2764,2021-08-25,4450
14159,2022-10-22,4808
6809,2021-08-28,2208
2261,2021-06-16,3241
2034,2021-03-19,2008
6303,2021-03-31,1635
16903,2022-06-01,6970
8020,2022-03-20,1455
14885,2021-04-20,4701
11215,2022-09-06,1751
12094,2022-11-23,1872
6205,2022-04-15,2698
17206,2020-03-17,3698
2919,2021-08-15,4778
6975,2022-04-21,4085
18186,2020-10-10,5073
6088,2020-08-02,2483
14182,2021-12-14,7910
900,2020-08-02,4052
19317,2021-01-27,3023
7644,2021-12-02,1225
17872,2021-01-06,2592
4779,2020-10-31,5022
1820,2020-05-01,1986
5789,2021-09-14,4345
13487,2020-01-19,3526
15306,2021-07-01,5818
13769,2022-12-19,2879
2269,2021-08-05,4258
7796,2022-05-01,1514
19920,2020-07-01,4655
398,2020-10-02,5525
15908,2020-03-22,1237
3849,2021-10-31,572
5176,2021-11-20,4471
11358,2020-12-02,3618
13786,2022-06-11,4704
3661,2020-02-17,6812
9589,2021-06-18,7393
5725,2022-12-23,2954
6515,2022-12-28,2108
9674,2021-01-28,1539
6481,2022-01-28,5971
18591,2022-10-13,2063
391,2020-01-21,2562
424,2020-03-06,2941
92,2022-02-22,4424
5098,2020-11-22,7249
11973,2020-07-27,3220
541,2021-01-01,2265
699,2020-04-29,3275
13015,2021-01-11,7906
1110,2022-07-10,3808
19723,2020-06-28,3128
18421,2022-12-08,4613
19814,2020-03-21,4457
17336,2021-10-14,2022
2343,2021-05-14,4005
18598,2021-08-01,4688
19296,2021-05-05,4201
6138,2020-10-06,4023
12492,2020-04-14,3434
1380,2022-11-23,2025
5117,2022-12-25,3007
3546,2021-12-16,7377
5885,2020-07-12,3716
5150,2021-12-13,1920
153,2022-06-24,1755
10514,2022-11-21,4721
13433,2021-03-14,3522
15316,2020-11-02,801
10325,2021-09-29,4238
13002,2022-12-11,1495
16461,2021-01-13,6469
1147,2021-11-26,1175
4642,2021-07-01,1343
17767,2020-04-01,4240
3973,2020-08-29,1609
19174,2020-01-04,3912
15533,2022-09-18,4187
3421,2021-10-25,4193
5627,2022-05-14,5531
12312,2021-01-25,6875
5072,2021-04-08,2343
434,2021-04-15,3519
8444,2022-10-15,113
17095,2022-05-19,2042
14959,2021-10-01,4629
16233,2022-10-09,4680
3829,2020-02-20,4605
7276,2021-07-05,3493
18802,2022-05-29,5347
18306,2021-04-22,3071
3014,2020-09-24,3734
12267,2021-07-20,5068
8082,2021-01-11,10023
4703,2021-06-14,1569
6787,2020-01-23,3844
14347,2020-11-04,4129
5031,2021-03-30,1758
8034,2020-07-04,2497
6010,2020-01-18,2692
16949,2020-01-01,3511
19036,2022-08-23,7578
1745,2020-04-20,4461
313,2020-01-10,1536
12844,2022-08-03,4496
3733,2021-01-22,1961
1525,2020-04-14,1955
839,2022-12-30,3222
15148,2021-11-08,4102
3456,2021-08-02,9845
15689,2022-08-17,6894
3743,2022-08-18,1665
14612,2021-05-03,1387
7344,2020-02-01,1410
6388,2022-06-06,7570
19749,2021-01-20,1351
12099,2022-03-19,2869
3635,2022-06-24,158
2178,2021-12-03,4784
19812,2022-04-16,13081
17351,2022-11-18,7070
17027,2021-05-29,3588
9842,2021-05-20,4053
6184,2022-05-14,2624
13052,2020-08-21,5086
11115,2022-06-18,3239
2795,2021-04-17,6877
8337,2021-10-23,4152
10129,2020-04-29,4245
2417,2022-11-06,3162
17867,2022-04-28,1491
17964,2022-11-05,2920
7798,2022-05-27,6086
13447,2020-12-12,1697
7336,2021-04-24,1898
15378,2021-04-08,7005
3895,2021-11-03,2761
7907,2022-08-12,1077
5124,2022-07-08,5047
12870,2022-02-20,6389
8980,2022-07-17,5611
16528,2021-12-19,1301
8706,2021-01-28,4587
18279,2022-07-02,3826
15405,2020-04-12,4127
639,2020-12-07,4422
2514,2020-08-07,5637
17045,2020-11-26,1499
8808,2022-03-29,1495
1088,2022-05-10,3754
1149,2020-02-08,448
6202,2020-09-20,7888
17671,2021-11-05,3068
6952,2022-08-05,4250
9796,2020-02-21,3935
11961,2022-03-13,3295
1041,2021-07-31,1814
13248,2022-06-21,2145
8757,2022-10-06,5068
19912,2020-05-07,3121
15941,2021-02-02,1629
6098,2022-08-11,2667
17505,2020-02-06,3649
9000,2022-02-06,6468
3985,2021-07-09,7818
5693,2021-05-16,2765
9299,2022-03-27,1285
6902,2020-02-01,1824
8422,2020-05-13,1835
19878,2021-12-02,5096
8862,2020-06-10,5309
5796,2021-05-11,5927
17701,2022-10-31,7984
7625,2020-03-06,4181
4435,2020-06-07,9674
4276,2020-02-13,478
9389,2022-06-26,3458
9062,2020-04-22,1806
5158,2021-07-24,2751
3141,2022-03-09,2039
14748,2020-12-08,2842
14971,2022-05-15,2013
2106,2021-08-28,2729
1479,2020-10-23,3426
7587,2020-02-22,1878
7235,2022-05-07,3790
3624,2021-01-02,6328
11973,2022-07-21,2379
2448,2020-10-05,8081
3332,2021-05-03,6330
11841,2020-10-23,4685
7544,2021-02-10,823
8951,2021-05-18,11542
13,2022-09-10,6397
5168,2022-09-17,3327
13890,2020-12-05,2357
6406,2022-06-19,5124
6805,2020-11-24,6094
2402,2020-02-26,6172
7170,2021-10-11,1515
13661,2022-09-28,454
719,2021-04-01,4884
5211,2020-08-24,2832
10417,2022-05-19,5193
14081,2021-11-20,2351
15149,2022-07-13,552
15101,2022-07-02,1340
7875,2020-04-23,4706
5473,2022-11-23,2948
17299,2022-09-14,321
4542,2022-10-14,5626
19761,2021-01-06,1952
3668,2022-07-04,4066
10703,2020-06-13,1993
8781,2021-02-03,1646
2190,2020-01-06,5813
12106,2020-11-27,1330
8527,2020-12-07,6376
10251,2022-01-26,5309
4345,2021-09-04,2098
14574,2020-11-02,4895
19405,2022-10-06,5526
18092,2021-07-27,6674
11969,2020-12-28,2894
5087,2020-04-05,2890
12130,2021-03-07,3061
14520,2022-07-13,3014
11986,2020-08-30,7585
8806,2021-08-05,5588
19416,2021-06-19,6725
18949,2020-01-01,7303
1172,2020-06-13,578
18307,2021-05-13,2317
16192,2021-10-01,2257
220,2021-03-16,4595
18535,2022-12-07,1139
15103,2021-01-15,7166
18174,2021-01-19,7277
7199,2020-06-12,2737
18088,2022-06-22,5021
14427,2021-02-04,922
16064,2022-12-22,4076
3933,2022-05-24,3087
8773,2022-03-30,4362
9063,2022-08-16,3384
13801,2021-11-29,4948
10995,2021-01-14,4933
11102,2022-04-01,4549
10293,2021-06-10,3156
13324,2021-11-28,4466
13641,2022-05-13,1367
10468,2021-11-01,3956
7960,2022-02-18,3335
10292,2021-03-27,3988
9905,2022-07-16,3527
5354,2020-06-10,2464
11590,2020-10-23,5723
19971,2020-08-05,3622
7333,2021-11-24,1397
5732,2020-02-14,3541
7454,2022-09-24,2502
373,2020-04-04,5091
1242,2022-05-14,4070
15022,2021-01-01,1979
2476,2022-01-05,6169
19744,2022-02-05,6355
18361,2021-10-17,4209
9764,2022-12-27,2810
639,2022-01-01,8634
10735,2021-03-01,4032
7339,2020-03-04,3071
12419,2022-11-29,3630
14705,2020-08-10,3246
3028,2021-11-12,1275
17921,2022-06-03,1881
13924,2020-03-23,3874
6667,2020-05-30,6813
18458,2020-08-08,1999
17673,2022-11-13,5712
4224,2022-01-24,1902
18470,2020-10-15,5972
11017,2022-03-24,3098
16075,2021-04-17,1860
16517,2021-01-31,2897
2117,2022-10-06,2479
11434,2021-12-01,8258
6470,2021-10-07,3608
19382,2020-06-10,6839
7543,2022-11-27,3867
9984,2022-08-14,4329
1102,2020-10-20,9419
10371,2020-07-04,10541
614,2021-04-24,6824
12929,2022-05-11,3025
5438,2022-07-29,2170
18252,2020-01-07,24
14195,2021-11-25,2786
16383,2022-12-17,5167
19675,2022-11-26,5944
19951,2022-05-27,3237
4767,2022-07-31,4202
15048,2022-03-31,5614
15110,2020-06-27,3869
2381,2022-10-05,4548
16849,2022-03-23,5820
12222,2021-07-07,8561
3986,2021-12-30,3104
9012,2021-11-13,5462
3284,2022-07-07,4931
4125,2022-07-12,2835
1612,2022-02-27,7143
18343,2021-09-18,2349
4008,2022-04-22,3807
18685,2021-09-02,4044
14282,2021-12-08,5915
9474,2021-02-18,1653
5439,2021-11-14,5076
9342,2020-03-04,8501
4584,2021-05-13,1483
12893,2022-11-09,1929
14659,2020-05-12,6574
7932,2020-04-25,4800
5396,2021-02-09,3836
17563,2022-01-24,6081
2700,2020-10-05,3250
9466,2020-11-15,1222
16902,2020-02-18,6711
15710,2022-07-13,4894
872,2020-02-09,9985
9116,2021-09-21,4795
11222,2021-06-02,2611
13725,2020-11-29,2892
2164,2021-12-24,3812
14999,2022-07-27,2112
7793,2020-10-19,5409
4325,2021-09-10,3044
11451,2021-11-06,6270
7470,2021-04-02,3923
16380,2022-05-18,1583
16441,2022-04-20,6745
9997,2021-05-31,2094
18091,2020-11-14,7468
19191,2020-05-03,2168
15338,2021-10-01,4891
11131,2020-06-26,3292
14752,2020-12-12,3890
2339,2021-12-27,3460
80,2022-01-20,2351
16931,2020-07-07,829
4447,2020-09-29,3593
13014,2021-09-06,1465
12737,2022-08-16,4645
15526,2021-12-05,2597
14693,2022-03-19,1453
4418,2022-02-03,4996
6456,2022-09-19,3003
8570,2022-12-11,3553
19967,2022-09-26,3805
15668,2020-12-23,5434
17309,2022-08-31,5381
13254,2020-02-29,1076
99,2021-08-17,4644
8077,2020-02-09,5027
4298,2020-10-11,2814
5782,2021-06-24,5444
18508,2022-07-18,7163
11341,2021-06-21,3586
9613,2022-11-09,2882
15555,2020-09-22,2855
9687,2021-01-27,1558
15134,2022-01-09,4626
14617,2022-01-12,7295
2015,2020-10-09,871
1305,2020-11-11,8119
14801,2021-08-06,5672
1485,2022-07-23,5858
6851,2022-10-06,4706
15046,2021-07-31,3428
18041,2020-04-03,1398
1622,2020-12-18,1152
12757,2021-08-19,2911
10324,2020-04-30,682
1050,2021-02-13,3143
12089,2021-10-13,4820
12091,2021-06-07,2304
16517,2020-09-24,6217
2824,2020-10-13,4456
19439,2020-04-18,5611
12438,2020-02-16,1300
19585,2022-02-25,1925
16475,2022-11-17,1824
8864,2021-02-23,3186
7382,2020-07-04,1546
1503,2020-11-29,3570
7853,2021-02-23,1806
7947,2020-02-15,2060
10939,2022-11-13,2676
3756,2021-01-10,3170
13875,2021-01-08,526
10932,2022-04-16,2944
15527,2022-07-25,7646
2269,2020-09-06,4392
18672,2021-11-26,4063
3786,2020-11-01,3461
15584,2021-05-17,7189
11255,2021-03-12,5491
17891,2021-09-29,2890
7801,2022-08-16,2457
9097,2020-03-01,3785
12427,2020-07-05,5620
3379,2021-05-28,5509
8688,2020-08-06,1015
7511,2020-10-15,692
9125,2020-04-18,3693
3115,2021-02-15,3992
3655,2021-01-18,2871
19304,2022-04-02,6886
19436,2021-07-18,2318
12746,2021-06-11,8492
15052,2021-01-27,4419
709,2022-09-21,384
14009,2022-01-12,8983
14415,2022-12-03,2580
19144,2021-12-29,9436
6072,2021-03-10,4237
18044,2020-12-26,3321
15135,2021-02-06,3209
5592,2020-01-01,2811
8926,2021-02-24,3789
16895,2021-10-31,2848
11151,2021-07-02,5709
18820,2020-10-26,7144
10647,2022-11-27,4460
14358,2022-08-26,3874
629,2022-08-26,8494
9877,2020-12-28,1015
18134,2021-10-29,5756
14493,2020-02-14,4449
9468,2021-10-26,6347
1788,2021-07-24,3228
7501,2021-01-05,4545
11276,2020-11-17,2525
562,2021-11-13,2652
19078,2021-08-20,5229
6334,2021-01-24,848
4926,2020-09-17,5884
19306,2022-02-26,3279
15362,2021-01-13,2437
5160,2022-04-02,7580
1503,2022-03-14,1552
6792,2022-12-13,519
7805,2021-01-30,2958
10624,2020-08-19,3802
18708,2020-09-29,4771
5351,2020-04-10,1919
12141,2022-11-28,6086
19408,2022-06-27,3419
7081,2022-04-30,2921
6319,2021-06-24,2957
1132,2020-06-12,505
16295,2021-01-22,3768
12703,2021-06-16,2308
4427,2020-01-28,694
3548,2020-07-12,3051
325,2021-07-06,5049
604,2022-08-28,5866
14609,2021-11-27,2501
15110,2020-02-28,764
5495,2022-08-14,3514
6971,2022-03-28,4176
16020,2022-06-22,9984
10304,2022-05-22,2450
3691,2021-05-13,2210
10767,2022-09-13,3006
13665,2020-12-28,4543
11161,2022-03-14,2057
17111,2022-12-22,3787
15512,2020-12-24,3035
16876,2020-05-10,2520
5806,2022-03-15,4031
5560,2021-08-01,2657
6700,2022-03-27,7404
2071,2021-07-19,5087
12925,2021-10-16,2132
10437,2022-04-15,9578
10249,2021-01-14,5475
11002,2021-07-02,4349
15320,2022-04-09,970
4082,2021-07-18,5924
10724,2022-08-29,4129
6041,2022-01-23,4261
18597,2021-02-20,1779
13902,2022-10-12,2467
8412,2021-02-06,4236
18851,2022-12-29,6380
6328,2021-02-24,5750
8754,2021-05-04,1309
7074,2021-07-19,6629
1340,2022-12-07,4392
17211,2020-03-17,5573
16430,2020-11-02,5304
8600,2020-03-14,3820
10358,2021-10-27,3350
17028,2022-08-22,4214
8328,2022-06-30,5701
19383,2021-02-27,4339
4688,2020-04-13,5325
6520,2022-12-27,4037
16874,2022-09-04,1343
10448,2022-07-28,2231
13830,2020-03-27,3935
16538,2020-05-28,2773
18799,2020-12-24,3189
5275,2022-11-15,3259
10201,2022-06-17,3833
8420,2022-11-07,5475
14076,2020-05-08,3170
11290,2021-04-01,3047
4,2020-09-28,1837
10759,2020-02-18,6761
17169,2022-03-22,3877
7695,2021-04-13,5561
2549,2021-08-08,2045
9762,2020-02-26,3982
1344,2022-04-07,4338
7507,2022-01-27,583
